park_id,name_en,name_tc,name_sc,displayAddress_en,displayAddress_tc,displayAddress_sc,latitude,longitude,district_en,district_tc,district_sc,contactNo,opening_status,height,remark_en,remark_tc,remark_sc,carpark_photo
tdstt30,Hoi Ting Road,海庭道,海庭道,"Hoi Ting Road, Yau Ma Tei, Kowloon",九龍油麻地海庭道,九龙油麻地海庭道,22.31401294,114.16276657,Yau Tsim Mong,油尖旺區,油尖旺区,64654389,OPEN,0.0,"Height Limit: 
$8 per 30 min","高度限制: 
時租每半小時$8","高度限制: 
时租每半小时$8",http://resource.data.one.gov.hk/td/carpark/tdstt30.jpg
tdstt31,Choi Hing Road,彩興路,彩兴路,"Choi Hing Road, Jordan Valley, Kowloon",九龍佐敦谷彩興路,九龙佐敦谷彩兴路,22.33160342,114.2170853,Kwun Tong,觀塘區,观塘区,64654389,OPEN,0.0,"Height Limit: 
hourly $10","高度限制: 
時租 $10","高度限制: 
时租 $10",http://resource.data.one.gov.hk/td/carpark/tdstt31.jpg
tdstt40,To Lok Road,陶樂路,陶乐路,"To Lok Road, Area 16, Tseung Kwan O, NT",將軍澳第 16 區陶樂路,将军澳第 16 区陶乐路,22.32197762,114.25453186,Sai Kung,西貢區,西贡区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdstt40.jpg
tdstt39,"Junction of Luen Fat Street, Luen Fu Street and Lu",聯發街、聯富街與聯益街交界處,联发街、联富街与联益街交界处,"J/O Luen Fat Street, Luen Fu Street and Luen Yick Street, Luen Wo Hui, Fanling, NT",粉嶺聯和墟聯發街、聯富街與聯益街交界處,粉岭联和墟联发街、联富街与联益街交界处,22.49797821,114.14189911,North,北區,北区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdstt39.jpg
tdstt38,Man Lai Road,文禮路,文礼路,"Man Lai Road, Sha Tin",沙田文禮路,沙田文礼路,22.37662315,114.18343353,Sha Tin,沙田區,沙田区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdstt38.jpg
tdstt37,Mei Fuk Street,美福街,美福街,"Mei Fuk Street, Sai Kung",西貢美福街,西贡美福街,22.38491821,114.2730331,Sai Kung,西貢區,西贡区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdstt37.jpg
tdstt42,"Po Lam Road North, Area 10",第 10 區寶琳北路,第 10 区宝琳北路,"Po Lam Road North, Area 10, Tseung Kwan O, NT",新界將軍澳第 10 區寶琳北路,新界将军澳第 10 区宝琳北路,22.32761765,114.25447083,Sai Kung,西貢區,西贡区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdstt42.jpg
tdstt43,Yuen Ching Road,元政路,元政路,"Yuen Ching Road, Shap Pat Heung, Yuen Long, New Territories",新界元朗十八鄉元政路,新界元朗十八乡元政路,22.44353676,114.03808594,Yuen Long,元朗區,元朗区,36115836,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdstt43.jpg
tdstt35,Cape Road,環角道,环角道,"Next to No. 33 Cape Road, Chung Hom Kok, Hong Kong",香港舂坎角環角道33號旁,香港舂坎角环角道33号旁,22.21948242,114.20661163,,,,93090598,OPEN,0.0,"Height Limit: 2.45 (Applicable to Private Cars/Vans)
","高度限制: 2.45 (此高度限制適用於私家車/客貨車)
","高度限制: 2.45 (此高度限制适用于私家车/客货车)
",http://resource.data.one.gov.hk/td/carpark/tdstt35.jpg
tdstt21,Tuen Yee Street,屯義街,屯义街,"Tuen Yee Street, Area 16, Tuen Mun, New Territories",新界屯門第 16 區屯義街,新界屯门第 16 区屯义街,22.38224602,113.9687347,Tuen Mun,屯門區,屯门区,96530394,OPEN,0.0,"Height Limit: 2.45 (Applicable to Private Cars/Vans)
","高度限制: 2.45 (此高度限制適用於私家車/客貨車)
","高度限制: 2.45 (此高度限制适用于私家车/客货车)
",http://resource.data.one.gov.hk/td/carpark/tdstt21.jpg
tdstt36,Tuen Yee Street,屯義街,屯义街,"Tuen Yee Street, Area 16, Tuen Mun, New Territories",新界屯門第 16 區屯義街,新界屯门第 16 区屯义街,22.38330847,113.968822,Tuen Mun,屯門區,屯门区,93090598,OPEN,0.0,"Height Limit: 2.45 (Applicable to Private Cars/Vans)
","高度限制: 2.45 (此高度限制適用於私家車/客貨車)
","高度限制: 2.45 (此高度限制适用于私家车/客货车)
",http://resource.data.one.gov.hk/td/carpark/tdstt36.jpg
tdstt33,Junction of Oi Yee Street and Hing Man Street,愛義街與興民街交界處,爱义街与兴民街交界处,"Junction of Oi Yee Street and Hing Man Street, Shau Kei Wan",香港筲箕灣愛義街與興民街交界處,香港筲箕湾爱义街与兴民街交界处,22.28222847,114.2232132,Eastern,東區,东区,,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdstt33.jpg
tdstt41,Mei Yu Street,美裕街,美裕街,"Mei Yu Street, Sai Kung",西貢美裕街,西贡美裕街,22.38482666,114.2720108,Sai Kung,西貢區,西贡区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdstt41.jpg
tdstt46,Junction of Hoi Shing Road and Hoi Kok Street,海盛路與海角街交界處,海盛路与海角街交界处,"At Junction of Hoi Shing Road and Hoi Kok Street, Tsuen Wan",荃灣海盛路與海角街交界處,荃湾海盛路与海角街交界处,22.37155342,114.10810852,Tsuen Wan,荃灣區,荃湾区,5372 6225,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdstt46.jpg
tdstt44,Hong Kin Road,康健路,康健路,"Hong Kin Road, Sai Kung",西貢康健路,西贡康健路,22.37711143,114.27326965,Sai Kung,西貢區,西贡区,,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdstt44.jpg
tdstt19,Junction of Hoi Wang Road and Lai Cheung Road,海泓道麗翔道交界,海泓道丽翔道交界,Junction of Hoi Wang Road and Lai Cheung Road,海泓道麗翔道交界,海泓道丽翔道交界,22.31217384,114.16407776,Yau Tsim Mong,油尖旺區,油尖旺区,,OPEN,0.0,"Height Limit: 2.45 (Applicable to Private Cars/Vans)
","高度限制: 2.45 (此高度限制適用於私家車/客貨車)
","高度限制: 2.45 (此高度限制适用于私家车/客货车)
",http://resource.data.one.gov.hk/td/carpark/tdstt19.jpg
tdc5p4,Panda Place,悅來坊商場,悦来坊商场,"3 Tsuen Wah Street, Tsuen Wan, Hong Kong",新界荃灣荃華街3號,新界荃湾荃华街3号,22.36891824,114.12042744,Tsuen Wan,荃灣區,荃湾区,3114 0000,OPEN,0.0,"Height Limit: 1.9
<u>Provision of Electric Charging Services (Total: 20)</u><br>
Super Charger for Tesla : 4 nos. (7/F)<br>
EV Charging Station: 6 nos.<br>
(7/F available for charging and hourly parking)","高度限制: 1.9
<u>設有電動車充電服務 (共20個）</u><br>
Tesla專用快速充電器 : 4個 (7樓)<br>
電動車充站：共 6 個<br>
(7 樓，車位可供充電及時租停泊 )","高度限制: 1.9
<u>设有电动车充电服务 (共20个）</u><br>
Tesla专用快速充电器 : 4个 (7楼)<br>
电动车充电站：共6个<br>
(7楼，车位可供充电及时租停泊)",http://resource.data.one.gov.hk/td/carpark/tdc5p4.jpg
tdc49p4,Citygate South S1 Carpark,東薈城南面S1停車場,东薈城南面S1停车场,"18 Tat Tung Road, Tung Chung",東涌達東路18號,东涌达东路18号,22.29026581,113.94053167,Islands,離島區,离岛区,,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc49p4.jpg
tdc70p1,Sha Tin Sports Ground and Yuen Wo Playground,沙田運動場及源禾遊樂場,沙田运动场及源禾游乐场,"18 Yuen Wo Road, Sha Tin, N.T.",沙田源禾路18號,沙田源禾路18号,22.38697624,114.19628143,,,,53039347,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc70p1.jpg
tdc66p1,Sha Tin Jockey Club Swimming Pool and Yuen Wo Road,沙田賽馬會游泳池及源禾路體育館,沙田赛马会游泳池及源禾路体育馆,"10 Yuen Wo Road, Sha Tin, N.T.",沙田源禾路10號,沙田源禾路10号,22.38357925,114.19377136,,,,53039347,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc66p1.jpg
tdc65p2,Yuen Long Swimming Pool,元朗游泳池,元朗游泳池,"10 Tai Yuk Road, Yuen Long, N.T.",元朗體育路10號,元朗体育路10号,22.44135475,114.02108765,Yuen Long,元朗區,元朗区,9850 0267 / 2912 3700 / 2912 3719 / 2912 3713,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc65p2.jpg
tdc65p4,Tin Shui Wai Swimming Pool,天水圍泳池,天水围泳池,"1 Tin Pak Road, Tin Shui Wai, N.T.",天水圍天柏路1號,天水围天柏路1号,22.45504189,114.0065155,Yuen Long,元朗區,元朗区,9549 9947 / 2912 3700 / 2912 3719 / 2912 3713,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc65p4.jpg
tdc65p3,Tin Shui Wai Sports Ground,天水圍運動場,天水围运动场,"2 Tin Shui Rd, Tin Shui Wai, N.T.",天水圍天瑞路2號,天水围天瑞路2号,22.45455742,114.00469208,Yuen Long,元朗區,元朗区,9549 9869  / 2912 3700 / 2912 3719 / 2912 3713,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc65p3.jpg
tdc65p1,Fung Kam Street Sports Centre,鳳琴街體育館,凤琴街体育馆,"20 Fung Yau Street North, Yuen Long",元朗鳳攸北街20號,元朗凤攸北街20号,22.44305229,114.03305817,Yuen Long,元朗區,元朗区,9549 8978 / 2912 3700 / 2912 3719 / 2912 3713,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc65p1.jpg
tdc65p5,Tin Yip Road Park,天業路公園,天业路公园,"Tin Yip Road, Tin Shui Wai, N.T.",新界天水圍天業路,新界天水围天业路,22.46386909,114.00669098,Yuen Long,元朗區,元朗区,9549 9836 / 2912 3700 / 2912 3719 / 2912 3713,OPEN,0.0,"Height Limit: 
","高度限制: 
","高度限制: 
",http://resource.data.one.gov.hk/td/carpark/tdc65p5.jpg
tdc62p1,Yuen Chau Kok Complex,圓州角綜合大樓,圆州角综合大楼,"35 Ngan Shing Street, Sha Tin",沙田銀城街35號,沙田银城街35号,22.37970924,114.2045517,,,,21579585,OPEN,0.0,"Height Limit: 2.36 (Applicable to Private Cars/Vans)
","高度限制: 2.36 (此高度限制適用於私家車/客貨車)
","高度限制: 2.36 (此高度限制适用于私家车/客货车)
",http://resource.data.one.gov.hk/td/carpark/tdc62p1.jpg
tdc58p5,Ap Lei Chau Waterfront Promenade,鴨脷洲海濱長廊,鸭脷洲海滨长廊,"Ping Lan Street, Ap Lei Chau",鴨脷洲平瀾街,鸭脷洲平澜街,22.24489021,114.15533447,Southern,南區,南区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc58p5.jpg
tdc53p1,Jordan Valley Park,佐敦谷公園,佐敦谷公园,"No. 71, New Clear Water Bay Road, Kwun Tong, Kowloon",九龍觀塘區四順新清水灣道71號,九龙观塘区四顺新清水湾道71号,22.33004761,114.22187042,Kwun Tong,觀塘區,观塘区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc53p1.jpg
tdc67p2,Wo Hing Sports Centre,和興體育館,和兴体育馆,"No.8 Wo Ming Lane, Fanling",粉嶺和鳴里8號地下,粉岭和鸣里8号地下,22.48474503,114.14312744,North,北區,北区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc67p2.jpg
tdc69p2,Po Wing Road Sports Centre,保榮路體育館,保荣路体育馆,"19 Pak Wo Road, Sheung Shui",上水百和路19號,上水百和路19号,22.49693108,114.1283493,North,北區,北区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc69p2.jpg
tdc69p3,Sheung Shui Swimming Pool,上水游泳池,上水游泳池,"38 Tin Ping Road, Sheung Shui",上水天平路38號,上水天平路38号,22.50596809,114.13158417,North,北區,北区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc69p3.jpg
tdc67p1,North District Sports Ground,北區運動場,北区运动场,"26 Tin Ping Road, Sheung Shui",新界上水天平路26號北區運動場,新界上水天平路26号北区运动场,22.50621223,114.13047028,North,北區,北区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc67p1.jpg
tdc69p1,Fanling Swimming Pool,粉嶺游泳池,粉岭游泳池,"73 San Wan Road, Fanling",粉嶺新運路73號,粉岭新运路73号,22.49478149,114.1364212,North,北區,北区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc69p1.jpg
tdc53p2,Jordan Valley Swimming Pool,佐敦谷游泳池,佐敦谷游泳池,"6 Choi Ha Rd, Ngau Tau Kok","6 彩霞道, 牛頭角","6 彩霞道, 牛头角",22.32359314,114.21828461,Kwun Tong,觀塘區,观塘区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc53p2.jpg
tdc58p3,Shek Kip Mei Park,石硤尾公園,石硖尾公园,"270 Nam Cheong Street, Sham Shui Po",深水埗南昌街270號,深水埗南昌街270号,22.33865166,114.16990662,Sham Shui Po,深水埗區,深水埗区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc58p3.jpg
tdc64p1,Ho Man Tin Park,何文田公園,何文田公园,"Carpark, 1 Chung Yee Street, Ho Man Tin, KL",忠義街1號何文田體育館停車場,忠义街1号何文田体育馆停车场,22.31189537,114.18120575,Kowloon City,九龍城區,九龙城区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc64p1.jpg
tdc58p4,Cornwall Street Park,歌和老街公園,歌和老街公园,"17 Cornwall Street, Kowloon Tong",九龍塘歌和老街17號,九龙塘歌和老街17号,22.33918571,114.17272186,Sham Shui Po,深水埗區,深水埗区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc58p4.jpg
tdc63p3,Siu Lek Yuen Road Playground,小瀝源路遊樂場,小沥源路游乐场,"No. 1 Siu Lek Yuen Road, Sha Tin",沙田小瀝源路1號,沙田小沥源路1号,22.38702774,114.2060318,,,,28062235,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc63p3.jpg
tdc63p2,Ma On Shan Swimming Pool,馬鞍山游泳池,马鞍山游泳池,"33 On Chun Street, Ma On Shan, Sha Tin",馬鞍山鞍駿街33號,马鞍山鞍骏街33号,22.42710876,114.22887421,Sha Tin,沙田區,沙田区,28062235,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc63p2.jpg
tdc63p1,Ma On Shan Sports Ground,馬鞍山運動場,马鞍山运动场,"No. 1 Hang Hong Street, Ma On Shan, Sha Tin",馬鞍山恆康街1號,马鞍山恒康街1号,22.42095757,114.22808838,Sha Tin,沙田區,沙田区,28062235,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc63p1.jpg
tdc55p1,North Point Government Offices,北角政府合署,北角政府合署,"No. 333 Java Road, North Point, Hong Kong",香港北角渣華道333號,香港北角渣华道333号,22.29232597,114.20836639,Eastern,東區,东区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc55p1.jpg
tdc59p1,Yuen Long District Office Building,元朗民政事務處大廈,元朗民政事务处大厦,"269 Castle Peak Road, Yuen Long, New Territories",新界元朗青山公路269號,新界元朗青山公路269号,22.44510841,114.02271271,Yuen Long,元朗區,元朗区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc59p1.jpg
tdc72p1,Lai Yiu Estate,麗瑤邨,丽瑶邨,"Lai Yiu Estate, Kwai Chung",葵涌麗瑤邨,葵涌丽瑶邨,22.35367393,114.13179016,Kwai Tsing,葵青區,葵青区,64615568,OPEN,0.0,"Height Limit: 1.9
","高度限制: 1.9
","高度限制: 1.9
",http://resource.data.one.gov.hk/td/carpark/tdc72p1.jpg
tdc8p16,The LOHAS,The LOHAS康城,The LOHAS康城,"1 LOHAS PARK ROAD, TSEUNG KWAN O, N.T. HONG KONG",香港新界將軍澳康城路1號,香港新界将军澳康城路1号,22.293984977,114.270114,Sai Kung,西貢區,西贡区,,OPEN,0.0,"Height Limit: 2.45
","高度限制: 2.45
","高度限制: 2.45
",http://resource.data.one.gov.hk/td/carpark/tdc8p16.jpg
tdc21p1,Peak Galleria,山頂廣場,山顶广场,118 Peak Road,山頂道7118號,山顶道7118号,22.27025414,114.14987946,Central & Western,中西區,中西区,2849 4113,OPEN,0.0,"Height Limit: 1.9 (Applicable to Private Cars/Vans)
3.75 (Applicable to Container Vehicles)
","高度限制: 1.9 (此高度限制適用於私家車/客貨車) 
3.75 (此高度限制適用於貨櫃車) )
","高度限制: 1.9 (此高度限制适用于私家车/客货车) 
3.75 (此高度限制适用于货柜车) )
",http://resource.data.one.gov.hk/td/carpark/tdc21p1.jpg
tdc52p1,WKCD Zone F Car Park,西九文化區F區停車場,西九文化区F区停车场,"West Kowloon Cultural District, No.38 Museum Drive, Kowloon, Hong Kong",香港九龍西九文化區博物館路38號,香港九龙西九文化区博物馆路38号,22.30150392,114.15849959,Yau Tsim Mong,油尖旺區,油尖旺区,52820288,OPEN,0.0,"Height Limit: 2.1 (Applicable to Private Cars/Vans)
24 hours  (Entry time: 8:00am – 10:00pm)","高度限制: 2.1 (此高度限制適用於私家車/客貨車)
24小時 （入閘時間：上午8時至晚上10時）","高度限制: 2.1 (此高度限制适用于私家车/客货车)
24小时 （入闸时间：上午8时至晚上10时）",http://resource.data.one.gov.hk/td/carpark/tdc52p1.jpg
tdstt47,Junction of Fat Kwong Street & Sheung Shing Street,佛光街常盛街交界,佛光街常盛街交界,"at the junction of Fat Kwong Street & Sheung Shing Street, Ho Man Tin",何文田佛光街常盛街交界,何文田佛光街常盛街交界,22.31742246,114.1805973,Kowloon City,九龍城區,九龙城区,28062235,OPEN,0.0,"Height Limit: 2.45 (Applicable to Private Cars/Vans)
","高度限制: 2.45 (此高度限制適用於私家車/客貨車)
","高度限制: 2.45 (此高度限制适用于私家车/客货车)
",http://resource.data.one.gov.hk/td/carpark/tdstt47.jpg
